timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-17T02:36:19Z,1,754,33,75,433000,0,238071,17,958410,103657
2026-05-17T02:36:29Z,2,801,93,80,193000,0,289286,23,198712,103657
2026-05-17T02:36:39Z,3,801,10,80,110000,0,296786,23,775526,103657
2026-05-17T02:36:49Z,4,836,29,83,629000,0,292964,24,500286,103657
2026-05-17T02:36:59Z,5,834,75,83,475000,0,293679,24,514855,103657
2026-05-17T02:37:09Z,6,817,12,81,712000,0,293607,23,991215,103657
2026-05-17T02:37:19Z,7,814,63,81,463000,0,291321,23,731883,103657
2026-05-17T02:37:29Z,8,828,72,82,872000,0,292179,24,213458,103657
2026-05-17T02:37:39Z,9,815,16,81,516000,0,290464,23,677463,103657
2026-05-17T02:37:49Z,10,816,75,81,675000,0,293571,23,977411,103657
2026-05-17T02:37:59Z,11,811,36,81,136000,0,292071,23,697473,103657
2026-05-17T02:38:09Z,12,811,49,81,149000,0,296714,24,078044,103657
2026-05-17T02:38:19Z,13,824,44,82,444000,0,290893,23,982382,103657
2026-05-17T02:38:29Z,14,820,70,82,070000,0,294821,24,195959,103657
2026-05-17T02:38:39Z,15,821,26,82,126000,0,289750,23,796009,103657
2026-05-17T02:38:49Z,16,823,03,82,303000,0,293714,24,173543,103657
2026-05-17T02:38:59Z,17,816,17,81,617000,0,293464,23,951651,103657
2026-05-17T02:39:09Z,18,818,76,81,876000,0,292964,23,986720,103657
2026-05-17T02:39:19Z,19,816,13,81,613000,0,293536,23,956354,103657
2026-05-17T02:39:29Z,20,806,15,80,615000,0,289429,23,332319,103657
2026-05-17T02:39:39Z,21,813,71,81,371000,0,293643,23,894025,103657
2026-05-17T02:39:49Z,22,822,01,82,201000,0,295679,24,305109,103657
2026-05-17T02:39:59Z,23,828,04,82,804000,0,294286,24,368058,103657
2026-05-17T02:40:09Z,24,805,92,80,592000,0,291821,23,518438,103657
2026-05-17T02:40:19Z,25,820,74,82,074000,0,293750,24,109237,103657
2026-05-17T02:40:29Z,26,824,14,82,414000,0,292286,24,088458,103657
2026-05-17T02:40:39Z,27,823,52,82,352000,0,292786,24,111513,103657
2026-05-17T02:40:49Z,28,823,97,82,397000,0,291214,23,995160,103657
2026-05-17T02:40:59Z,29,823,51,82,351000,0,293000,24,128843,103657
2026-05-17T02:41:10Z,30,828,66,82,866000,0,291071,24,119889,103657
