sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r16g,20260517T014858Z,16,16384,49,71135,71135,330,923433,333333,40,100000,30,baseline,http://192.168.39.228:30480
