sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r16g,20260517T145706Z,16,16384,49,14145,14145,328,818333,333333,51,666667,6,cilium,http://10.98.157.53:80
