sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c8-r24g,20260517T143234Z,8,24576,32,8932,8932,573,373666,666667,57,000000,6,calico,http://10.111.126.162:80
