timestamp,thread,endpoint,status_code,latency_ms
1779036717932,Load Users 1-21,GET /work random mode,200,36
1779036717930,Load Users 1-14,GET /work random mode,200,38
1779036717931,Load Users 1-12,GET /work random mode,200,37
1779036717954,Load Users 1-11,GET /work random mode,200,20
1779036717935,Load Users 1-3,GET /work random mode,200,46
1779036717931,Load Users 1-13,GET /work random mode,200,68
1779036717954,Load Users 1-9,POST /batch mixed tasks,200,53
1779036717931,Load Users 1-18,GET /work random mode,200,85
1779036717931,Load Users 1-2,POST /batch mixed tasks,200,173
1779036717964,Load Users 1-1,POST /batch mixed tasks,200,149
1779036717931,Load Users 1-5,POST /batch mixed tasks,200,191
1779036717967,Load Users 1-19,POST /batch mixed tasks,200,171
1779036717930,Load Users 1-17,GET /work random mode,200,211
1779036717964,Load Users 1-8,GET /work random mode,200,182
1779036718141,Load Users 1-18,GET /work random mode,200,5
1779036718107,Load Users 1-26,GET /work random mode,200,46
1779036717931,Load Users 1-20,POST /batch mixed tasks,200,228
1779036718150,Load Users 1-31,GET /work random mode,200,11
1779036718061,Load Users 1-21,POST /batch mixed tasks,200,123
1779036717931,Load Users 1-16,POST /batch mixed tasks,200,264
1779036717931,Load Users 1-6,POST /batch mixed tasks,200,264
1779036718196,Load Users 1-5,GET /work random mode,200,3
1779036718192,Load Users 1-30,GET /work random mode,200,9
1779036717931,Load Users 1-10,GET /work random mode,200,278
1779036717951,Load Users 1-22,GET /work random mode,200,259
1779036717931,Load Users 1-15,POST /batch mixed tasks,200,288
1779036718088,Load Users 1-29,GET /work random mode,200,136
1779036718223,Load Users 1-20,GET /work random mode,200,4
1779036717931,Load Users 1-4,POST /batch mixed tasks,200,310
1779036718226,Load Users 1-26,GET /work random mode,200,59
1779036718258,Load Users 1-17,GET /work random mode,200,31
1779036718168,Load Users 1-28,POST /batch mixed tasks,200,122
1779036718264,Load Users 1-30,GET /work random mode,200,27
1779036718044,Load Users 1-14,POST /batch mixed tasks,200,258
1779036718260,Load Users 1-8,GET /work random mode,200,51
1779036718100,Load Users 1-9,GET /work random mode,200,214
1779036718320,Load Users 1-21,GET /work random mode,200,21
1779036718318,Load Users 1-37,GET /work random mode,200,28
1779036718211,Load Users 1-33,POST /batch mixed tasks,200,140
1779036717977,Load Users 1-7,POST /batch mixed tasks,200,389
1779036718052,Load Users 1-25,POST /batch mixed tasks,200,320
1779036718332,Load Users 1-28,GET /work random mode,200,42
1779036718364,Load Users 1-20,GET /work random mode,200,16
1779036718367,Load Users 1-42,GET /work random mode,200,15
1779036718231,Load Users 1-2,POST /batch mixed tasks,200,153
1779036718243,Load Users 1-1,GET /work random mode,200,149
1779036718074,Load Users 1-24,POST /batch mixed tasks,200,320
1779036718097,Load Users 1-11,POST /batch mixed tasks,200,306
1779036718239,Load Users 1-6,POST /batch mixed tasks,200,164
1779036717950,Load Users 1-23,POST /batch mixed tasks,200,459
1779036718307,Load Users 1-39,POST /batch mixed tasks,200,117
1779036718240,Load Users 1-10,GET /work random mode,200,184
1779036718136,Load Users 1-13,GET /work random mode,200,290
1779036718359,Load Users 1-4,GET /work random mode,200,93
1779036718256,Load Users 1-19,GET /work random mode,200,199
1779036718276,Load Users 1-38,POST /batch mixed tasks,200,190
1779036718012,Load Users 1-3,GET /work random mode,200,457
1779036718443,Load Users 1-14,GET /work random mode,200,29
1779036718325,Load Users 1-16,POST /batch mixed tasks,200,149
1779036718453,Load Users 1-21,POST /batch mixed tasks,200,43
1779036718455,Load Users 1-20,GET /work random mode,200,52
1779036718364,Load Users 1-29,GET /work random mode,200,143
1779036718467,Load Users 1-7,GET /work random mode,200,41
1779036718506,Load Users 1-1,GET /work random mode,200,3
1779036718410,Load Users 1-30,GET /work random mode,200,105
1779036718406,Load Users 1-44,GET /work random mode,200,122
1779036718403,Load Users 1-37,GET /work random mode,200,131
1779036718495,Load Users 1-23,GET /work random mode,200,41
1779036718530,Load Users 1-19,GET /work random mode,200,7
1779036718384,Load Users 1-26,GET /work random mode,200,183
1779036718289,Load Users 1-34,POST /batch mixed tasks,200,279
1779036718559,Load Users 1-4,GET /work random mode,200,11
1779036718233,Load Users 1-18,POST /batch mixed tasks,200,341
1779036718354,Load Users 1-41,POST /batch mixed tasks,200,220
1779036718444,Load Users 1-42,POST /batch mixed tasks,200,133
1779036718576,Load Users 1-29,GET /work random mode,200,4
1779036718423,Load Users 1-45,GET /work random mode,200,161
1779036718574,Load Users 1-7,GET /work random mode,200,11
1779036718062,Load Users 1-12,POST /batch mixed tasks,200,542
1779036718605,Load Users 1-1,GET /work random mode,200,7
1779036718332,Load Users 1-15,GET /work random mode,200,281
1779036718289,Load Users 1-40,POST /batch mixed tasks,200,335
1779036718528,Load Users 1-2,GET /work random mode,200,106
1779036718488,Load Users 1-6,POST /batch mixed tasks,200,154
1779036718373,Load Users 1-17,GET /work random mode,200,270
1779036718501,Load Users 1-48,GET /work random mode,200,145
1779036718340,Load Users 1-5,POST /batch mixed tasks,200,310
1779036718428,Load Users 1-8,GET /work random mode,200,229
1779036718247,Load Users 1-35,POST /batch mixed tasks,200,412
1779036718529,Load Users 1-39,GET /work random mode,200,134
1779036718508,Load Users 1-10,POST /batch mixed tasks,200,169
1779036718093,Load Users 1-27,POST /batch mixed tasks,200,585
1779036718537,Load Users 1-3,POST /batch mixed tasks,200,146
1779036718552,Load Users 1-49,POST /batch mixed tasks,200,132
1779036718658,Load Users 1-15,GET /work random mode,200,31
1779036718405,Load Users 1-25,POST /batch mixed tasks,200,290
1779036718691,Load Users 1-26,GET /work random mode,200,5
1779036718702,Load Users 1-57,GET /work random mode,200,8
1779036718338,Load Users 1-22,GET /work random mode,200,387
1779036718700,Load Users 1-35,GET /work random mode,200,34
1779036718736,Load Users 1-10,GET /work random mode,200,2
1779036718592,Load Users 1-21,GET /work random mode,200,165
1779036718288,Load Users 1-31,GET /work random mode,200,474
1779036718450,Load Users 1-28,POST /batch mixed tasks,200,313
1779036718718,Load Users 1-58,GET /work random mode,200,48
1779036718708,Load Users 1-29,GET /work random mode,200,62
1779036718664,Load Users 1-30,GET /work random mode,200,109
1779036718698,Load Users 1-1,GET /work random mode,200,90
1779036718756,Load Users 1-2,GET /work random mode,200,34
1779036718788,Load Users 1-21,GET /work random mode,200,4
1779036718639,Load Users 1-4,GET /work random mode,200,168
1779036718312,Load Users 1-36,GET /work random mode,200,497
1779036718668,Load Users 1-18,GET /work random mode,200,144
1779036718207,Load Users 1-32,POST /batch mixed tasks,200,608
1779036718462,Load Users 1-9,GET /work random mode,200,359
1779036718741,Load Users 1-26,GET /work random mode,200,84
1779036718676,Load Users 1-41,POST /batch mixed tasks,200,154
1779036718752,Load Users 1-39,GET /work random mode,200,83
1779036718772,Load Users 1-22,POST /batch mixed tasks,200,69
1779036718837,Load Users 1-1,GET /work random mode,200,5
1779036718626,Load Users 1-34,POST /batch mixed tasks,200,217
1779036718576,Load Users 1-13,GET /work random mode,200,269
1779036718791,Load Users 1-48,GET /work random mode,200,55
1779036718422,Load Users 1-33,POST /batch mixed tasks,200,433
1779036718484,Load Users 1-47,GET /work random mode,200,375
1779036718573,Load Users 1-16,GET /work random mode,200,288
1779036718587,Load Users 1-52,GET /work random mode,200,281
1779036718609,Load Users 1-20,GET /work random mode,200,272
1779036718715,Load Users 1-42,GET /work random mode,200,169
1779036718725,Load Users 1-59,POST /batch mixed tasks,200,168
1779036718655,Load Users 1-37,POST /batch mixed tasks,200,245
1779036718654,Load Users 1-53,POST /batch mixed tasks,200,251
1779036718680,Load Users 1-19,POST /batch mixed tasks,200,225
1779036718443,Load Users 1-46,POST /batch mixed tasks,200,476
1779036718529,Load Users 1-24,POST /batch mixed tasks,200,397
1779036718898,Load Users 1-48,GET /work random mode,200,33
1779036718895,Load Users 1-22,GET /work random mode,200,49
1779036718761,Load Users 1-40,POST /batch mixed tasks,200,184
1779036718670,Load Users 1-45,GET /work random mode,200,287
1779036718877,Load Users 1-1,GET /work random mode,200,82
1779036718546,Load Users 1-11,GET /work random mode,200,413
1779036718921,Load Users 1-13,GET /work random mode,200,40
1779036718786,Load Users 1-57,GET /work random mode,200,178
1779036718952,Load Users 1-20,GET /work random mode,200,14
1779036718814,Load Users 1-30,GET /work random mode,200,157
1779036718951,Load Users 1-59,GET /work random mode,200,29
1779036718786,Load Users 1-64,POST /batch mixed tasks,200,205
1779036718860,Load Users 1-32,GET /work random mode,200,134
1779036718525,Load Users 1-38,POST /batch mixed tasks,200,515
1779036718705,Load Users 1-55,GET /work random mode,200,346
1779036719039,Load Users 1-24,GET /work random mode,200,19
1779036718537,Load Users 1-51,POST /batch mixed tasks,200,530
1779036718839,Load Users 1-25,POST /batch mixed tasks,200,229
1779036718557,Load Users 1-50,POST /batch mixed tasks,200,511
1779036718985,Load Users 1-69,GET /work random mode,200,116
1779036719019,Load Users 1-75,POST /batch mixed tasks,200,88
1779036718809,Load Users 1-58,POST /batch mixed tasks,200,303
1779036718954,Load Users 1-42,GET /work random mode,200,160
1779036718740,Load Users 1-3,POST /batch mixed tasks,200,379
1779036719045,Load Users 1-64,GET /work random mode,200,79
1779036718974,Load Users 1-52,POST /batch mixed tasks,200,164
1779036719014,Load Users 1-37,GET /work random mode,200,128
1779036719025,Load Users 1-40,GET /work random mode,200,120
1779036718941,Load Users 1-33,POST /batch mixed tasks,200,209
1779036719014,Load Users 1-22,GET /work random mode,200,144
1779036718708,Load Users 1-60,GET /work random mode,200,463
1779036719038,Load Users 1-46,GET /work random mode,200,134
1779036718763,Load Users 1-27,POST /batch mixed tasks,200,435
1779036718660,Load Users 1-54,GET /work random mode,200,557
1779036718759,Load Users 1-63,POST /batch mixed tasks,200,465
1779036718717,Load Users 1-61,GET /work random mode,200,517
1779036719014,Load Users 1-11,GET /work random mode,200,227
1779036718721,Load Users 1-17,POST /batch mixed tasks,200,522
1779036718846,Load Users 1-28,POST /batch mixed tasks,200,399
1779036718672,Load Users 1-23,POST /batch mixed tasks,200,575
1779036719138,Load Users 1-82,GET /work random mode,200,112
1779036718597,Load Users 1-14,GET /work random mode,200,654
1779036718923,Load Users 1-21,GET /work random mode,200,328
1779036718460,Load Users 1-43,POST /batch mixed tasks,200,793
1779036718970,Load Users 1-47,POST /batch mixed tasks,200,287
1779036719045,Load Users 1-48,POST /batch mixed tasks,200,212
1779036719184,Load Users 1-58,GET /work random mode,200,80
1779036719063,Load Users 1-45,POST /batch mixed tasks,200,203
1779036718994,Load Users 1-57,POST /batch mixed tasks,200,273
1779036718754,Load Users 1-8,POST /batch mixed tasks,200,520
1779036718662,Load Users 1-7,POST /batch mixed tasks,200,611
1779036719027,Load Users 1-71,POST /batch mixed tasks,200,271
1779036719178,Load Users 1-81,GET /work random mode,200,121
1779036718732,Load Users 1-12,POST /batch mixed tasks,200,590
1779036719243,Load Users 1-60,GET /work random mode,200,82
1779036719265,Load Users 1-52,GET /work random mode,200,60
1779036719009,Load Users 1-1,POST /batch mixed tasks,200,321
1779036718822,Load Users 1-49,POST /batch mixed tasks,200,521
1779036719337,Load Users 1-82,GET /work random mode,200,9
1779036719065,Load Users 1-30,GET /work random mode,200,285
1779036719335,Load Users 1-23,GET /work random mode,200,38
1779036719037,Load Users 1-20,GET /work random mode,200,337
1779036718877,Load Users 1-18,GET /work random mode,200,500
1779036718811,Load Users 1-29,POST /batch mixed tasks,200,572
1779036719236,Load Users 1-37,POST /batch mixed tasks,200,155
1779036719175,Load Users 1-84,GET /work random mode,200,224
1779036719384,Load Users 1-81,GET /work random mode,200,17
1779036718825,Load Users 1-10,POST /batch mixed tasks,200,582
1779036719394,Load Users 1-12,GET /work random mode,200,24
1779036718825,Load Users 1-65,GET /work random mode,200,606
1779036718924,Load Users 1-39,GET /work random mode,200,508
1779036718914,Load Users 1-2,GET /work random mode,200,529
1779036719438,Load Users 1-37,GET /work random mode,200,9
1779036718657,Load Users 1-44,POST /batch mixed tasks,200,802
1779036719160,Load Users 1-3,GET /work random mode,200,301
1779036719329,Load Users 1-8,GET /work random mode,200,134
1779036719329,Load Users 1-91,GET /work random mode,200,134
1779036719140,Load Users 1-32,GET /work random mode,200,326
1779036719267,Load Users 1-46,POST /batch mixed tasks,200,206
1779036719482,Load Users 1-2,GET /work random mode,200,11
1779036719126,Load Users 1-55,POST /batch mixed tasks,200,368
1779036719172,Load Users 1-38,POST /batch mixed tasks,200,332
1779036718931,Load Users 1-4,POST /batch mixed tasks,200,579
1779036719084,Load Users 1-59,GET /work random mode,200,429
1779036718880,Load Users 1-9,POST /batch mixed tasks,200,634
1779036719350,Load Users 1-61,GET /work random mode,200,175
1779036718930,Load Users 1-26,GET /work random mode,200,604
1779036719159,Load Users 1-75,POST /batch mixed tasks,200,377
1779036719423,Load Users 1-71,GET /work random mode,200,119
1779036718833,Load Users 1-35,GET /work random mode,200,713
1779036719520,Load Users 1-46,GET /work random mode,200,30
1779036719470,Load Users 1-49,GET /work random mode,200,88
1779036718928,Load Users 1-34,GET /work random mode,200,649
1779036719354,Load Users 1-28,POST /batch mixed tasks,200,230
1779036719327,Load Users 1-11,GET /work random mode,200,263
1779036719473,Load Users 1-82,POST /batch mixed tasks,200,125
1779036719282,Load Users 1-85,GET /work random mode,200,324
1779036719327,Load Users 1-58,GET /work random mode,200,283
1779036719562,Load Users 1-2,POST /batch mixed tasks,200,53
1779036719360,Load Users 1-60,POST /batch mixed tasks,200,260
1779036718905,Load Users 1-66,GET /work random mode,200,721
1779036719115,Load Users 1-78,GET /work random mode,200,524
1779036719116,Load Users 1-24,POST /batch mixed tasks,200,543
1779036719302,Load Users 1-21,POST /batch mixed tasks,200,359
1779036719209,Load Users 1-42,POST /batch mixed tasks,200,464
1779036718935,Load Users 1-16,POST /batch mixed tasks,200,745
1779036718846,Load Users 1-62,POST /batch mixed tasks,200,835
1779036719588,Load Users 1-4,POST /batch mixed tasks,200,103
1779036719365,Load Users 1-88,POST /batch mixed tasks,200,330
1779036719387,Load Users 1-48,GET /work random mode,200,320
