timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779036717932,36,GET /work random mode,200,OK,Load Users 1-21,text,true,,261,151,25,25,http://192.168.39.195:32480/work?mode=cpu&intensity=11,31,0,14
1779036717930,38,GET /work random mode,200,OK,Load Users 1-14,text,true,,284,153,25,25,http://192.168.39.195:32480/work?mode=memory&intensity=2,35,0,16
1779036717931,37,GET /work random mode,200,OK,Load Users 1-12,text,true,,284,153,25,25,http://192.168.39.195:32480/work?mode=memory&intensity=2,36,0,15
1779036717954,20,GET /work random mode,200,OK,Load Users 1-11,text,true,,284,153,25,25,http://192.168.39.195:32480/work?mode=memory&intensity=3,20,0,0
1779036717935,46,GET /work random mode,200,OK,Load Users 1-3,text,true,,449,152,26,26,http://192.168.39.195:32480/work?mode=mixed&intensity=5,46,0,11
1779036717931,68,GET /work random mode,200,OK,Load Users 1-13,text,true,,449,152,26,26,http://192.168.39.195:32480/work?mode=mixed&intensity=6,67,0,16
1779036717954,53,POST /batch mixed tasks,200,OK,Load Users 1-9,text,true,,512,284,27,27,http://192.168.39.195:32480/batch,53,0,7
1779036717931,85,GET /work random mode,200,OK,Load Users 1-18,text,true,,451,153,27,27,http://192.168.39.195:32480/work?mode=mixed&intensity=10,85,0,16
1779036717931,173,POST /batch mixed tasks,200,OK,Load Users 1-2,text,true,,515,284,32,32,http://192.168.39.195:32480/batch,173,0,31
1779036717964,149,POST /batch mixed tasks,200,OK,Load Users 1-1,text,true,,515,284,32,32,http://192.168.39.195:32480/batch,148,0,1
1779036717931,191,POST /batch mixed tasks,200,OK,Load Users 1-5,text,true,,515,285,33,33,http://192.168.39.195:32480/batch,191,0,31
1779036717967,171,POST /batch mixed tasks,200,OK,Load Users 1-19,text,true,,515,284,33,33,http://192.168.39.195:32480/batch,171,0,1
1779036717930,211,GET /work random mode,200,OK,Load Users 1-17,text,true,,451,152,34,34,http://192.168.39.195:32480/work?mode=mixed&intensity=9,211,0,16
1779036717964,182,GET /work random mode,200,OK,Load Users 1-8,text,true,,452,153,34,34,http://192.168.39.195:32480/work?mode=mixed&intensity=13,181,0,1
1779036718141,5,GET /work random mode,200,OK,Load Users 1-18,text,true,,260,150,34,34,http://192.168.39.195:32480/work?mode=cpu&intensity=7,5,0,0
1779036718107,46,GET /work random mode,200,OK,Load Users 1-26,text,true,,284,153,34,34,http://192.168.39.195:32480/work?mode=memory&intensity=4,46,0,1
1779036717931,228,POST /batch mixed tasks,200,OK,Load Users 1-20,text,true,,513,284,34,34,http://192.168.39.195:32480/batch,228,0,31
1779036718150,11,GET /work random mode,200,OK,Load Users 1-31,text,true,,262,151,35,35,http://192.168.39.195:32480/work?mode=cpu&intensity=14,11,0,0
1779036718061,123,POST /batch mixed tasks,200,OK,Load Users 1-21,text,true,,514,285,36,36,http://192.168.39.195:32480/batch,123,0,1
1779036717931,264,POST /batch mixed tasks,200,OK,Load Users 1-16,text,true,,516,285,36,36,http://192.168.39.195:32480/batch,264,0,31
1779036717931,264,POST /batch mixed tasks,200,OK,Load Users 1-6,text,true,,514,284,36,36,http://192.168.39.195:32480/batch,264,0,31
1779036718196,3,GET /work random mode,200,OK,Load Users 1-5,text,true,,260,150,37,37,http://192.168.39.195:32480/work?mode=cpu&intensity=3,3,0,0
1779036718192,9,GET /work random mode,200,OK,Load Users 1-30,text,true,,260,150,37,37,http://192.168.39.195:32480/work?mode=cpu&intensity=2,9,0,0
1779036717931,278,GET /work random mode,200,OK,Load Users 1-10,text,true,,278,149,37,37,http://192.168.39.195:32480/work?mode=io&intensity=6,278,0,16
1779036717951,259,GET /work random mode,200,OK,Load Users 1-22,text,true,,278,149,37,37,http://192.168.39.195:32480/work?mode=io&intensity=5,259,0,1
1779036717931,288,POST /batch mixed tasks,200,OK,Load Users 1-15,text,true,,515,284,37,37,http://192.168.39.195:32480/batch,288,0,31
1779036718088,136,GET /work random mode,200,OK,Load Users 1-29,text,true,,284,153,38,38,http://192.168.39.195:32480/work?mode=memory&intensity=4,136,0,1
1779036718223,4,GET /work random mode,200,OK,Load Users 1-20,text,true,,260,150,38,38,http://192.168.39.195:32480/work?mode=cpu&intensity=5,4,0,0
1779036717931,310,POST /batch mixed tasks,200,OK,Load Users 1-4,text,true,,515,284,39,39,http://192.168.39.195:32480/batch,310,0,31
1779036718226,59,GET /work random mode,200,OK,Load Users 1-26,text,true,,274,149,41,41,http://192.168.39.195:32480/work?mode=io&intensity=3,58,0,0
1779036718258,31,GET /work random mode,200,OK,Load Users 1-17,text,true,,284,153,41,41,http://192.168.39.195:32480/work?mode=memory&intensity=7,31,0,0
1779036718168,122,POST /batch mixed tasks,200,OK,Load Users 1-28,text,true,,515,284,41,41,http://192.168.39.195:32480/batch,122,0,1
1779036718264,27,GET /work random mode,200,OK,Load Users 1-30,text,true,,447,152,41,41,http://192.168.39.195:32480/work?mode=mixed&intensity=3,27,0,0
