timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-16T15:28:26Z,1,105,44,10,544000,0,010143,0,106948,4857
2026-05-16T15:28:36Z,2,97,26,9,726000,0,010679,0,103864,4857
2026-05-16T15:28:46Z,3,97,25,9,725000,0,009964,0,096900,4857
2026-05-16T15:28:56Z,4,97,53,9,753000,0,010107,0,098574,4857
2026-05-16T15:29:06Z,5,98,06,9,806000,0,010893,0,106817,4857
2026-05-16T15:29:16Z,6,97,54,9,754000,0,010821,0,105548,4857
2026-05-16T15:29:26Z,7,98,14,9,814000,0,009821,0,096383,4857
2026-05-16T15:29:36Z,8,97,91,9,791000,0,010393,0,101758,4857
2026-05-16T15:29:46Z,9,96,98,9,698000,0,010071,0,097669,4857
2026-05-16T15:29:56Z,10,100,76,10,076000,0,009500,0,095722,4857
2026-05-16T15:30:06Z,11,98,06,9,806000,0,011107,0,108915,4857
2026-05-16T15:30:16Z,12,98,07,9,807000,0,010821,0,106122,4857
2026-05-16T15:30:26Z,13,97,56,9,756000,0,009893,0,096516,4857
2026-05-16T15:30:36Z,14,98,48,9,848000,0,011107,0,109382,4857
2026-05-16T15:30:46Z,15,97,60,9,760000,0,010107,0,098644,4857
2026-05-16T15:30:57Z,16,97,62,9,762000,0,010214,0,099709,4857
2026-05-16T15:31:07Z,17,97,63,9,763000,0,010750,0,104952,4857
2026-05-16T15:31:17Z,18,97,99,9,799000,0,011107,0,108837,4857
2026-05-16T15:31:27Z,19,97,09,9,709000,0,009679,0,093973,4857
2026-05-16T15:31:37Z,20,98,19,9,819000,0,010500,0,103100,4857
2026-05-16T15:31:47Z,21,97,30,9,730000,0,010179,0,099042,4857
2026-05-16T15:31:57Z,22,97,60,9,760000,0,009929,0,096907,4857
2026-05-16T15:32:07Z,23,98,04,9,804000,0,011500,0,112746,4857
2026-05-16T15:32:17Z,24,97,13,9,713000,0,010571,0,102676,4857
2026-05-16T15:32:27Z,25,96,94,9,694000,0,009786,0,094865,4857
2026-05-16T15:32:37Z,26,97,40,9,740000,0,010000,0,097400,4857
2026-05-16T15:32:47Z,27,96,99,9,699000,0,010429,0,101151,4857
2026-05-16T15:32:57Z,28,97,64,9,764000,0,009893,0,096595,4857
2026-05-16T15:33:07Z,29,98,10,9,810000,0,010786,0,105811,4857
2026-05-16T15:33:17Z,30,97,85,9,785000,0,010643,0,104142,4857
