timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-04-06T21:56:36Z,1,100,97,10,097000,0,011429,0,115399,2328087
2026-04-06T21:56:46Z,2,101,37,10,137000,0,010929,0,110787,2328087
2026-04-06T21:56:56Z,3,99,76,9,976000,0,009893,0,098693,2328087
2026-04-06T21:57:06Z,4,100,06,10,006000,0,010357,0,103632,2328087
2026-04-06T21:57:16Z,5,100,48,10,048000,0,010107,0,101555,2328087
2026-04-06T21:57:27Z,6,100,00,10,000000,0,009821,0,098210,2328087
2026-04-06T21:57:37Z,7,100,28,10,028000,0,010643,0,106728,2328087
2026-04-06T21:57:47Z,8,100,63,10,063000,0,010143,0,102069,2328087
2026-04-06T21:57:57Z,9,100,27,10,027000,0,009714,0,097402,2328087
2026-04-06T21:58:07Z,10,100,64,10,064000,0,010214,0,102794,2328087
2026-04-06T21:58:17Z,11,100,73,10,073000,0,010036,0,101093,2328087
2026-04-06T21:58:27Z,12,99,36,9,936000,0,009964,0,099002,2328087
2026-04-06T21:58:37Z,13,101,36,10,136000,0,010893,0,110411,2328087
2026-04-06T21:58:47Z,14,101,20,10,120000,0,010143,0,102647,2328087
2026-04-06T21:58:57Z,15,99,22,9,922000,0,009964,0,098863,2328087
2026-04-06T21:59:07Z,16,100,29,10,029000,0,010000,0,100290,2328087
2026-04-06T21:59:17Z,17,99,40,9,940000,0,010286,0,102243,2328087
2026-04-06T21:59:27Z,18,99,56,9,956000,0,010000,0,099560,2328087
2026-04-06T21:59:37Z,19,100,18,10,018000,0,010643,0,106622,2328087
2026-04-06T21:59:47Z,20,100,86,10,086000,0,010536,0,106266,2328087
2026-04-06T21:59:57Z,21,100,54,10,054000,0,010286,0,103415,2328087
2026-04-06T22:00:07Z,22,100,43,10,043000,0,010429,0,104738,2328087
2026-04-06T22:00:17Z,23,100,85,10,085000,0,010500,0,105893,2328087
2026-04-06T22:00:27Z,24,100,89,10,089000,0,010214,0,103049,2328087
2026-04-06T22:00:38Z,25,102,79,10,279000,0,011429,0,117479,2328087
2026-04-06T22:00:48Z,26,102,19,10,219000,0,010321,0,105470,2328087
2026-04-06T22:00:58Z,27,101,01,10,101000,0,009679,0,097768,2328087
2026-04-06T22:01:08Z,28,100,66,10,066000,0,009893,0,099583,2328087
2026-04-06T22:01:18Z,29,101,28,10,128000,0,010714,0,108511,2328087
2026-04-06T22:01:28Z,30,100,00,10,000000,0,010107,0,101070,2328087
