sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c4-r16g,20260517T152524Z,4,16384,16,4796,4796,1152,576500,000000,59,833333,6,baseline,http://192.168.39.186:32432
