sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r16g,20260517T153610Z,16,16384,49,13967,13967,333,867833,333333,51,166667,6,baseline,http://10.104.45.229:80
