sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c8-r16g,20260517T155954Z,8,16384,32,8920,8920,575,542833,333333,59,500000,6,cilium,http://192.168.39.68:30160
