timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-04-06T18:36:28Z,1,932,55,93,255000,0,150750,14,058191,3615204
2026-04-06T18:36:38Z,2,928,87,92,887000,0,148357,13,780437,3615204
2026-04-06T18:36:48Z,3,928,54,92,854000,0,148857,13,821968,3615204
2026-04-06T18:36:58Z,4,929,38,92,938000,0,084143,7,820082,3615204
2026-04-06T18:37:08Z,5,929,78,92,978000,0,007536,0,700682,3615204
2026-04-06T18:37:18Z,6,929,76,92,976000,0,007393,0,687372,3615204
2026-04-06T18:37:29Z,7,929,21,92,921000,0,099179,9,215812,3615204
2026-04-06T18:37:39Z,8,928,38,92,838000,0,148964,13,829520,3615204
2026-04-06T18:37:49Z,9,928,86,92,886000,0,147429,13,694090,3615204
2026-04-06T18:37:59Z,10,929,25,92,925000,0,143036,13,291620,3615204
2026-04-06T18:38:09Z,11,930,23,93,023000,0,007929,0,737579,3615204
2026-04-06T18:38:19Z,12,930,41,93,041000,0,007964,0,740979,3615204
2026-04-06T18:38:29Z,13,929,47,92,947000,0,045964,4,272216,3615204
2026-04-06T18:38:39Z,14,928,61,92,861000,0,146929,13,643974,3615204
2026-04-06T18:38:49Z,15,929,36,92,936000,0,148250,13,777762,3615204
2026-04-06T18:38:59Z,16,929,18,92,918000,0,147893,13,741922,3615204
2026-04-06T18:39:09Z,17,929,58,92,958000,0,058679,5,454682,3615204
2026-04-06T18:39:19Z,18,929,73,92,973000,0,007821,0,727142,3615204
2026-04-06T18:39:29Z,19,929,61,92,961000,0,034286,3,187261,3615204
2026-04-06T18:39:39Z,20,927,92,92,792000,0,101964,9,461443,3615204
2026-04-06T18:39:49Z,21,928,54,92,854000,0,149036,13,838589,3615204
2026-04-06T18:39:59Z,22,928,89,92,889000,0,148286,13,774138,3615204
2026-04-06T18:40:09Z,23,928,66,92,866000,0,128357,11,920001,3615204
2026-04-06T18:40:19Z,24,930,47,93,047000,0,007571,0,704459,3615204
2026-04-06T18:40:29Z,25,929,60,92,960000,0,044786,4,163307,3615204
2026-04-06T18:40:39Z,26,929,19,92,919000,0,050857,4,725582,3615204
2026-04-06T18:40:50Z,27,928,66,92,866000,0,133571,12,404204,3615204
2026-04-06T18:41:00Z,28,928,70,92,870000,0,142250,13,210757,3615204
2026-04-06T18:41:10Z,29,928,85,92,885000,0,148286,13,773545,3615204
