timestamp,thread,endpoint,status_code,latency_ms
1779038241498,Load Users 1-4,GET /work random mode,200,27
1779038241507,Load Users 1-20,GET /work random mode,200,17
1779038241504,Load Users 1-13,GET /work random mode,200,22
1779038241498,Load Users 1-7,GET /work random mode,200,47
1779038241518,Load Users 1-5,GET /work random mode,200,28
1779038241498,Load Users 1-10,GET /work random mode,200,58
1779038241547,Load Users 1-23,GET /work random mode,200,8
1779038241498,Load Users 1-19,GET /work random mode,200,62
1779038241498,Load Users 1-17,GET /work random mode,200,79
1779038241497,Load Users 1-9,GET /work random mode,200,116
1779038241548,Load Users 1-2,GET /work random mode,200,69
1779038241620,Load Users 1-21,GET /work random mode,200,7
1779038241533,Load Users 1-18,GET /work random mode,200,97
1779038241559,Load Users 1-14,GET /work random mode,200,72
1779038241527,Load Users 1-12,GET /work random mode,200,104
1779038241632,Load Users 1-24,GET /work random mode,200,8
1779038241520,Load Users 1-6,POST /batch mixed tasks,200,124
1779038241517,Load Users 1-1,POST /batch mixed tasks,200,132
1779038241586,Load Users 1-5,POST /batch mixed tasks,200,69
1779038241616,Load Users 1-25,GET /work random mode,200,46
1779038241628,Load Users 1-7,GET /work random mode,200,42
1779038241733,Load Users 1-27,GET /work random mode,200,5
1779038241502,Load Users 1-15,POST /batch mixed tasks,200,237
1779038241695,Load Users 1-14,GET /work random mode,200,45
1779038241712,Load Users 1-9,GET /work random mode,200,37
1779038241744,Load Users 1-5,GET /work random mode,200,11
1779038241536,Load Users 1-3,POST /batch mixed tasks,200,219
1779038241720,Load Users 1-24,GET /work random mode,200,43
1779038241745,Load Users 1-6,GET /work random mode,200,32
1779038241727,Load Users 1-7,GET /work random mode,200,56
1779038241604,Load Users 1-23,POST /batch mixed tasks,200,179
1779038241577,Load Users 1-20,POST /batch mixed tasks,200,211
1779038241681,Load Users 1-10,GET /work random mode,200,118
1779038241667,Load Users 1-4,POST /batch mixed tasks,200,135
1779038241812,Load Users 1-31,GET /work random mode,200,6
1779038241498,Load Users 1-11,POST /batch mixed tasks,200,333
1779038241709,Load Users 1-30,POST /batch mixed tasks,200,123
1779038241498,Load Users 1-8,POST /batch mixed tasks,200,337
1779038241650,Load Users 1-19,GET /work random mode,200,189
