sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r24g,20260517T171439Z,16,24576,64,14309,14309,323,137500,000000,20,833333,6,cilium,http://192.168.39.121:32240
