sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c8-r24g,20260517T145028Z,8,24576,32,8704,8704,590,529500,000000,46,166667,6,cilium,http://192.168.39.136:32684
