sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r16g,20260517T142127Z,16,16384,49,14040,14040,331,853666,666667,53,666667,6,baseline,http://192.168.39.209:31504
