sku_id,status,exit_code,run_dir,error_timestamp,error_reason
c4-r4g,failed,1,[2026-05-14T17:37:50Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:37:50Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c4-r4g.stderr.log
c4-r8g,failed,1,[2026-05-14T17:38:19Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:38:19Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c4-r8g.stderr.log
c4-r16g,failed,1,[2026-05-14T17:38:46Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:38:46Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c4-r16g.stderr.log
c8-r8g,failed,1,[2026-05-14T17:39:12Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:39:12Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c8-r8g.stderr.log
c8-r16g,failed,1,[2026-05-14T17:39:40Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:39:40Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c8-r16g.stderr.log
c8-r24g,failed,1,[2026-05-14T17:40:10Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:40:10Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c8-r24g.stderr.log
c16-r8g,failed,1,[2026-05-14T17:40:42Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:40:42Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c16-r8g.stderr.log
c16-r16g,failed,1,[2026-05-14T17:41:14Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:41:14Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c16-r16g.stderr.log
c16-r24g,failed,1,[2026-05-14T17:41:44Z] ERROR: Failed to start minikube tunnel. Check /home/darius/dizertatie/masters-research/logs/minikube_tunnel.log,2026-05-14T17:41:44Z,see /home/darius/dizertatie/masters-research/results/matrix-baseline-20260514T173722Z/c16-r24g.stderr.log
