timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779035416495,21,GET /work random mode,200,OK,Load Users 1-3,text,true,,260,148,24,24,http://192.168.39.7:31431/work?mode=cpu&intensity=5,16,0,7
1779035416487,56,GET /work random mode,200,OK,Load Users 1-10,text,true,,284,151,25,25,http://192.168.39.7:31431/work?mode=memory&intensity=9,56,0,15
1779035416488,80,GET /work random mode,200,OK,Load Users 1-19,text,true,,449,150,27,27,http://192.168.39.7:31431/work?mode=mixed&intensity=5,80,0,15
1779035416487,95,GET /work random mode,200,OK,Load Users 1-21,text,true,,284,151,27,27,http://192.168.39.7:31431/work?mode=memory&intensity=9,95,0,15
1779035416488,98,GET /work random mode,200,OK,Load Users 1-7,text,true,,449,150,28,28,http://192.168.39.7:31431/work?mode=mixed&intensity=4,98,0,15
1779035416513,78,GET /work random mode,200,OK,Load Users 1-16,text,true,,284,151,28,28,http://192.168.39.7:31431/work?mode=memory&intensity=6,78,0,1
1779035416489,110,POST /batch mixed tasks,200,OK,Load Users 1-11,text,true,,512,282,28,28,http://192.168.39.7:31431/batch,110,0,19
1779035416487,154,POST /batch mixed tasks,200,OK,Load Users 1-9,text,true,,515,283,30,30,http://192.168.39.7:31431/batch,154,0,21
1779035416633,15,GET /work random mode,200,OK,Load Users 1-26,text,true,,262,149,31,31,http://192.168.39.7:31431/work?mode=cpu&intensity=10,15,0,1
1779035416512,155,GET /work random mode,200,OK,Load Users 1-8,text,true,,450,150,32,32,http://192.168.39.7:31431/work?mode=mixed&intensity=8,155,0,0
1779035416578,119,POST /batch mixed tasks,200,OK,Load Users 1-25,text,true,,515,282,33,33,http://192.168.39.7:31431/batch,119,0,1
1779035416543,155,POST /batch mixed tasks,200,OK,Load Users 1-12,text,true,,514,282,33,33,http://192.168.39.7:31431/batch,155,0,1
1779035416572,129,POST /batch mixed tasks,200,OK,Load Users 1-23,text,true,,515,282,33,33,http://192.168.39.7:31431/batch,129,0,1
1779035416546,191,POST /batch mixed tasks,200,OK,Load Users 1-13,text,true,,515,282,35,35,http://192.168.39.7:31431/batch,191,0,1
