timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-17T01:05:33Z,1,479,25,47,925000,0,141821,6,796771,80737
2026-05-17T01:05:43Z,2,449,96,44,996000,0,161964,7,287732,80737
2026-05-17T01:05:53Z,3,430,28,43,028000,0,157893,6,793820,80737
2026-05-17T01:06:03Z,4,385,06,38,506000,0,134857,5,192804,80737
2026-05-17T01:06:13Z,5,319,94,31,994000,0,103857,3,322801,80737
2026-05-17T01:06:23Z,6,180,64,18,064000,0,051286,0,926430,80737
2026-05-17T01:06:33Z,7,152,78,15,278000,0,032107,0,490531,80737
2026-05-17T01:06:43Z,8,365,21,36,521000,0,120143,4,387743,80737
2026-05-17T01:06:59Z,9,365,36,36,536000,0,125286,4,577449,80737
2026-05-17T01:07:11Z,10,454,80,45,480000,0,168857,7,679616,80737
2026-05-17T01:07:21Z,11,276,41,27,641000,0,077393,2,139220,80737
2026-05-17T01:07:31Z,12,268,72,26,872000,0,074357,1,998121,80737
2026-05-17T01:07:42Z,13,221,93,22,193000,0,063036,1,398958,80737
2026-05-17T01:07:52Z,14,195,83,19,583000,0,048464,0,949071,80737
2026-05-17T01:08:02Z,15,444,48,44,448000,0,160643,7,140260,80737
2026-05-17T01:08:12Z,16,282,65,28,265000,0,086179,2,435849,80737
2026-05-17T01:08:22Z,17,302,05,30,205000,0,091821,2,773453,80737
2026-05-17T01:08:32Z,18,240,41,24,041000,0,068000,1,634788,80737
2026-05-17T01:08:43Z,19,177,07,17,707000,0,047179,0,835399,80737
2026-05-17T01:08:53Z,20,102,66,10,266000,0,008214,0,084325,80737
2026-05-17T01:09:04Z,21,424,33,42,433000,0,156786,6,652900,80737
2026-05-17T01:09:14Z,22,448,23,44,823000,0,159643,7,155678,80737
2026-05-17T01:09:24Z,23,243,56,24,356000,0,070429,1,715369,80737
2026-05-17T01:09:34Z,24,302,24,30,224000,0,097929,2,959806,80737
2026-05-17T01:09:44Z,25,277,74,27,774000,0,084643,2,350875,80737
2026-05-17T01:09:54Z,26,104,77,10,477000,0,008143,0,085314,80737
2026-05-17T01:10:04Z,27,145,30,14,530000,0,028929,0,420338,80737
2026-05-17T01:10:14Z,28,436,76,43,676000,0,160179,6,995978,80737
2026-05-17T01:10:24Z,29,452,71,45,271000,0,160143,7,249834,80737
2026-05-17T01:10:34Z,30,158,25,15,825000,0,032893,0,520532,80737
