sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c4-r4g,20260517T020133Z,4,4096,12,7147,6972,4119,505933,333333,49,266667,30,calico,http://10.105.250.123:80
