timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-16T16:12:15Z,1,113,35,11,335000,0,017429,0,197558,16187
2026-05-16T16:12:25Z,2,105,66,10,566000,0,019750,0,208679,16187
2026-05-16T16:12:35Z,3,103,97,10,397000,0,017464,0,181573,16187
2026-05-16T16:12:45Z,4,103,57,10,357000,0,016893,0,174961,16187
2026-05-16T16:12:55Z,5,104,75,10,475000,0,018571,0,194531,16187
2026-05-16T16:13:05Z,6,103,16,10,316000,0,017714,0,182738,16187
2026-05-16T16:13:15Z,7,104,17,10,417000,0,017786,0,185277,16187
2026-05-16T16:13:26Z,8,104,22,10,422000,0,018571,0,193547,16187
2026-05-16T16:13:36Z,9,103,45,10,345000,0,016464,0,170320,16187
2026-05-16T16:13:46Z,10,103,28,10,328000,0,016821,0,173727,16187
2026-05-16T16:13:56Z,11,106,20,10,620000,0,018214,0,193433,16187
2026-05-16T16:14:06Z,12,104,70,10,470000,0,017536,0,183602,16187
2026-05-16T16:14:16Z,13,105,27,10,527000,0,017571,0,184970,16187
2026-05-16T16:14:26Z,14,105,89,10,589000,0,018286,0,193630,16187
2026-05-16T16:14:36Z,15,104,25,10,425000,0,016750,0,174619,16187
2026-05-16T16:14:46Z,16,104,15,10,415000,0,016929,0,176316,16187
2026-05-16T16:14:56Z,17,104,55,10,455000,0,018321,0,191546,16187
2026-05-16T16:15:06Z,18,104,08,10,408000,0,016893,0,175822,16187
2026-05-16T16:15:16Z,19,104,27,10,427000,0,017679,0,184339,16187
2026-05-16T16:15:26Z,20,105,42,10,542000,0,018857,0,198790,16187
2026-05-16T16:15:36Z,21,101,46,10,146000,0,016179,0,164152,16187
2026-05-16T16:15:46Z,22,103,31,10,331000,0,017107,0,176732,16187
2026-05-16T16:15:56Z,23,104,11,10,411000,0,018643,0,194092,16187
2026-05-16T16:16:06Z,24,106,22,10,622000,0,018036,0,191578,16187
2026-05-16T16:16:16Z,25,103,89,10,389000,0,018179,0,188862,16187
2026-05-16T16:16:26Z,26,105,49,10,549000,0,018714,0,197414,16187
2026-05-16T16:16:37Z,27,103,48,10,348000,0,017429,0,180355,16187
2026-05-16T16:16:47Z,28,103,82,10,382000,0,016857,0,175009,16187
2026-05-16T16:16:57Z,29,104,49,10,449000,0,019000,0,198531,16187
2026-05-16T16:17:07Z,30,103,06,10,306000,0,016893,0,174099,16187
