sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r16g,20260517T024851Z,16,16384,49,70854,70854,332,937500,000000,47,500000,30,calico,http://10.101.68.79:80
