sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c8-r24g,20260517T154552Z,8,24576,32,9055,9055,564,523500,000000,40,166667,6,calico,http://192.168.39.197:32664
