sku_id,run_id,cpu,memory_mb,replicas,total_requests,success_requests,avg_latency_ms,avg_vm_watts,avg_host_watts,power_samples,dataplane_mode,endpoint
c16-r24g,20260517T015535Z,16,24576,64,71634,71634,327,708233,333333,54,900000,30,baseline,http://10.108.92.121:80
