timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-17T01:56:29Z,1,837,33,83,733000,0,447857,37,500410,94824
2026-05-17T01:56:39Z,2,929,42,92,942000,0,573464,53,298891,94824
2026-05-17T01:56:49Z,3,929,50,92,950000,0,575036,53,449596,94824
2026-05-17T01:56:59Z,4,929,70,92,970000,0,573750,53,341538,94824
2026-05-17T01:57:09Z,5,929,66,92,966000,0,566786,52,691827,94824
2026-05-17T01:57:19Z,6,929,82,92,982000,0,572750,53,255440,94824
2026-05-17T01:57:30Z,7,929,94,92,994000,0,571607,53,156021,94824
2026-05-17T01:57:40Z,8,929,84,92,984000,0,572929,53,273230,94824
2026-05-17T01:57:50Z,9,929,46,92,946000,0,573393,53,294586,94824
2026-05-17T01:58:00Z,10,929,85,92,985000,0,571179,53,111079,94824
2026-05-17T01:58:10Z,11,929,97,92,997000,0,572821,53,270635,94824
2026-05-17T01:58:20Z,12,930,02,93,002000,0,571321,53,133996,94824
2026-05-17T01:58:30Z,13,930,05,93,005000,0,573500,53,338367,94824
2026-05-17T01:58:40Z,14,930,19,93,019000,0,571750,53,183613,94824
2026-05-17T01:58:50Z,15,929,96,92,996000,0,573143,53,300006,94824
2026-05-17T01:59:00Z,16,930,15,93,015000,0,570786,53,091660,94824
2026-05-17T01:59:10Z,17,929,68,92,968000,0,569786,52,971865,94824
2026-05-17T01:59:20Z,18,929,75,92,975000,0,570607,53,052186,94824
2026-05-17T01:59:30Z,19,929,93,92,993000,0,572357,53,225195,94824
2026-05-17T01:59:40Z,20,930,06,93,006000,0,568393,52,863959,94824
2026-05-17T01:59:50Z,21,929,92,92,992000,0,571464,53,141580,94824
2026-05-17T02:00:00Z,22,930,18,93,018000,0,569143,52,940544,94824
2026-05-17T02:00:10Z,23,929,79,92,979000,0,568607,52,868510,94824
2026-05-17T02:00:20Z,24,929,80,92,980000,0,571786,53,164662,94824
2026-05-17T02:00:30Z,25,929,49,92,949000,0,571286,53,100462,94824
2026-05-17T02:00:40Z,26,929,55,92,955000,0,567464,52,748616,94824
2026-05-17T02:00:50Z,27,930,01,93,001000,0,573821,53,365927,94824
2026-05-17T02:01:00Z,28,929,69,92,969000,0,570536,53,042161,94824
2026-05-17T02:01:10Z,29,930,00,93,000000,0,573071,53,295603,94824
2026-05-17T02:01:20Z,30,929,76,92,976000,0,572143,53,195568,94824
