timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-16T15:47:02Z,1,107,71,10,771000,0,012250,0,131945,10100
2026-05-16T15:47:12Z,2,99,92,9,992000,0,012393,0,123831,10100
2026-05-16T15:47:22Z,3,100,25,10,025000,0,013357,0,133904,10100
2026-05-16T15:47:32Z,4,101,39,10,139000,0,013679,0,138691,10100
2026-05-16T15:47:42Z,5,100,49,10,049000,0,013643,0,137099,10100
2026-05-16T15:47:52Z,6,100,72,10,072000,0,014143,0,142448,10100
2026-05-16T15:48:02Z,7,99,58,9,958000,0,013107,0,130520,10100
2026-05-16T15:48:12Z,8,99,48,9,948000,0,012179,0,121157,10100
2026-05-16T15:48:22Z,9,100,19,10,019000,0,013929,0,139555,10100
2026-05-16T15:48:32Z,10,100,07,10,007000,0,012964,0,129731,10100
2026-05-16T15:48:42Z,11,100,43,10,043000,0,013393,0,134506,10100
2026-05-16T15:48:52Z,12,99,90,9,990000,0,013643,0,136294,10100
2026-05-16T15:49:02Z,13,98,85,9,885000,0,012929,0,127803,10100
2026-05-16T15:49:12Z,14,100,36,10,036000,0,012929,0,129755,10100
2026-05-16T15:49:22Z,15,99,78,9,978000,0,013571,0,135411,10100
2026-05-16T15:49:32Z,16,99,70,9,970000,0,013393,0,133528,10100
2026-05-16T15:49:42Z,17,99,44,9,944000,0,013500,0,134244,10100
2026-05-16T15:49:52Z,18,99,66,9,966000,0,013607,0,135607,10100
2026-05-16T15:50:02Z,19,98,76,9,876000,0,012786,0,126275,10100
2026-05-16T15:50:12Z,20,99,37,9,937000,0,013107,0,130244,10100
2026-05-16T15:50:23Z,21,99,95,9,995000,0,013643,0,136362,10100
2026-05-16T15:50:33Z,22,99,49,9,949000,0,013571,0,135018,10100
2026-05-16T15:50:43Z,23,99,68,9,968000,0,013107,0,130651,10100
2026-05-16T15:50:53Z,24,100,34,10,034000,0,014214,0,142623,10100
2026-05-16T15:51:03Z,25,98,94,9,894000,0,013036,0,128978,10100
2026-05-16T15:51:13Z,26,99,16,9,916000,0,012643,0,125368,10100
2026-05-16T15:51:23Z,27,100,16,10,016000,0,013893,0,139152,10100
2026-05-16T15:51:33Z,28,101,35,10,135000,0,014821,0,150211,10100
2026-05-16T15:51:43Z,29,99,89,9,989000,0,014036,0,140206,10100
2026-05-16T15:51:53Z,30,100,14,10,014000,0,014071,0,140907,10100
