timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-04-06T20:22:18Z,1,929,94,92,994000,0,185750,17,273636,3969570
2026-04-06T20:22:28Z,2,927,26,92,726000,0,185071,17,160894,3969570
2026-04-06T20:22:38Z,3,929,82,92,982000,0,185321,17,231517,3969570
2026-04-06T20:22:48Z,4,929,77,92,977000,0,177857,16,536610,3969570
2026-04-06T20:22:58Z,5,930,33,93,033000,0,170107,15,825565,3969570
2026-04-06T20:23:08Z,6,930,03,93,003000,0,170321,15,840364,3969570
2026-04-06T20:23:18Z,7,929,82,92,982000,0,180357,16,769955,3969570
2026-04-06T20:23:28Z,8,929,52,92,952000,0,186143,17,302364,3969570
2026-04-06T20:23:38Z,9,929,52,92,952000,0,186071,17,295672,3969570
2026-04-06T20:23:48Z,10,930,04,93,004000,0,185036,17,209088,3969570
2026-04-06T20:23:58Z,11,930,14,93,014000,0,172357,16,031614,3969570
2026-04-06T20:24:08Z,12,923,07,92,307000,0,169857,15,678990,3969570
2026-04-06T20:24:18Z,13,930,41,93,041000,0,174393,16,225699,3969570
2026-04-06T20:24:28Z,14,930,13,93,013000,0,185107,17,217357,3969570
2026-04-06T20:24:38Z,15,930,14,93,014000,0,184500,17,161083,3969570
2026-04-06T20:24:49Z,16,929,69,92,969000,0,185357,17,232455,3969570
2026-04-06T20:24:59Z,17,929,87,92,987000,0,175071,16,279327,3969570
2026-04-06T20:25:09Z,18,929,54,92,954000,0,170321,15,832018,3969570
2026-04-06T20:25:19Z,19,929,63,92,963000,0,172679,16,052758,3969570
2026-04-06T20:25:29Z,20,929,72,92,972000,0,181607,16,884366,3969570
2026-04-06T20:25:39Z,21,929,34,92,934000,0,184214,17,119744,3969570
2026-04-06T20:25:49Z,22,929,55,92,955000,0,184893,17,186729,3969570
2026-04-06T20:25:59Z,23,929,93,92,993000,0,180429,16,778634,3969570
2026-04-06T20:26:09Z,24,930,54,93,054000,0,170821,15,895577,3969570
2026-04-06T20:26:19Z,25,930,63,93,063000,0,172107,16,016794,3969570
2026-04-06T20:26:29Z,26,929,58,92,958000,0,175429,16,307529,3969570
2026-04-06T20:26:39Z,27,930,08,93,008000,0,185143,17,219780,3969570
2026-04-06T20:26:49Z,28,930,40,93,040000,0,184500,17,165880,3969570
2026-04-06T20:26:59Z,29,929,93,92,993000,0,185000,17,203705,3969570
2026-04-06T20:27:09Z,30,783,99,78,399000,0,142107,11,141047,3969570
