timestamp,thread,endpoint,status_code,latency_ms
1779028799432,Load Users 1-11,GET /work random mode,200,36
1779028799433,Load Users 1-10,GET /work random mode,200,36
1779028799432,Load Users 1-4,GET /work random mode,200,36
1779028799433,Load Users 1-3,GET /work random mode,200,37
1779028799432,Load Users 1-5,GET /work random mode,200,36
1779028799433,Load Users 1-13,GET /work random mode,200,46
1779028799458,Load Users 1-12,GET /work random mode,200,39
1779028799510,Load Users 1-11,GET /work random mode,200,24
1779028799445,Load Users 1-1,POST /batch mixed tasks,200,89
1779028799522,Load Users 1-25,GET /work random mode,200,45
1779028799460,Load Users 1-15,GET /work random mode,200,126
1779028799542,Load Users 1-5,GET /work random mode,200,50
1779028799433,Load Users 1-7,POST /batch mixed tasks,200,174
1779028799600,Load Users 1-4,GET /work random mode,200,14
1779028799597,Load Users 1-27,GET /work random mode,200,36
1779028799566,Load Users 1-13,GET /work random mode,200,69
1779028799433,Load Users 1-2,POST /batch mixed tasks,200,203
1779028799433,Load Users 1-8,POST /batch mixed tasks,200,216
1779028799433,Load Users 1-14,GET /work random mode,200,222
1779028799636,Load Users 1-12,GET /work random mode,200,32
1779028799660,Load Users 1-15,GET /work random mode,200,12
1779028799671,Load Users 1-4,GET /work random mode,200,5
1779028799472,Load Users 1-17,GET /work random mode,200,205
1779028799457,Load Users 1-18,POST /batch mixed tasks,200,249
1779028799591,Load Users 1-11,POST /batch mixed tasks,200,119
1779028799453,Load Users 1-9,GET /work random mode,200,267
1779028799522,Load Users 1-21,POST /batch mixed tasks,200,200
1779028799664,Load Users 1-30,GET /work random mode,200,60
1779028799550,Load Users 1-22,POST /batch mixed tasks,200,206
1779028799433,Load Users 1-6,POST /batch mixed tasks,200,331
1779028799617,Load Users 1-26,GET /work random mode,200,147
1779028799741,Load Users 1-12,GET /work random mode,200,69
1779028799728,Load Users 1-8,GET /work random mode,200,89
1779028799460,Load Users 1-19,POST /batch mixed tasks,200,364
1779028799809,Load Users 1-15,GET /work random mode,200,18
1779028799693,Load Users 1-2,POST /batch mixed tasks,200,139
1779028799709,Load Users 1-32,POST /batch mixed tasks,200,135
1779028799765,Load Users 1-37,POST /batch mixed tasks,200,82
1779028799734,Load Users 1-5,GET /work random mode,200,119
1779028799801,Load Users 1-11,GET /work random mode,200,53
1779028799705,Load Users 1-33,GET /work random mode,200,150
1779028799787,Load Users 1-34,POST /batch mixed tasks,200,74
1779028799680,Load Users 1-27,POST /batch mixed tasks,200,187
1779028799661,Load Users 1-25,POST /batch mixed tasks,200,213
1779028799522,Load Users 1-20,POST /batch mixed tasks,200,358
1779028799639,Load Users 1-7,GET /work random mode,200,261
1779028799806,Load Users 1-26,GET /work random mode,200,103
1779028799811,Load Users 1-35,GET /work random mode,200,101
1779028799591,Load Users 1-3,POST /batch mixed tasks,200,323
1779028799889,Load Users 1-5,GET /work random mode,200,30
1779028799707,Load Users 1-4,POST /batch mixed tasks,200,221
1779028799832,Load Users 1-30,GET /work random mode,200,98
1779028799925,Load Users 1-40,GET /work random mode,200,7
1779028799578,Load Users 1-28,GET /work random mode,200,367
1779028799913,Load Users 1-37,GET /work random mode,200,52
1779028799472,Load Users 1-16,GET /work random mode,200,493
1779028799954,Load Users 1-34,POST /batch mixed tasks,200,30
1779028799811,Load Users 1-21,GET /work random mode,200,176
1779028799951,Load Users 1-15,GET /work random mode,200,42
1779028799856,Load Users 1-12,POST /batch mixed tasks,200,139
1779028799881,Load Users 1-38,GET /work random mode,200,123
1779028799945,Load Users 1-41,GET /work random mode,200,70
1779028799907,Load Users 1-33,GET /work random mode,200,109
1779028799872,Load Users 1-22,POST /batch mixed tasks,200,145
1779028800006,Load Users 1-26,GET /work random mode,200,16
1779028799963,Load Users 1-19,GET /work random mode,200,59
1779028799996,Load Users 1-3,GET /work random mode,200,42
1779028799997,Load Users 1-7,POST /batch mixed tasks,200,48
1779028799542,Load Users 1-10,GET /work random mode,200,511
1779028799839,Load Users 1-39,POST /batch mixed tasks,200,220
1779028800015,Load Users 1-20,GET /work random mode,200,51
1779028800066,Load Users 1-22,GET /work random mode,200,6
1779028800033,Load Users 1-4,GET /work random mode,200,49
1779028799659,Load Users 1-31,POST /batch mixed tasks,200,430
1779028799969,Load Users 1-45,GET /work random mode,200,120
1779028799932,Load Users 1-8,POST /batch mixed tasks,200,160
1779028799672,Load Users 1-29,GET /work random mode,200,427
1779028799934,Load Users 1-11,POST /batch mixed tasks,200,176
1779028799944,Load Users 1-42,POST /batch mixed tasks,200,167
1779028799503,Load Users 1-23,POST /batch mixed tasks,200,616
1779028800028,Load Users 1-34,GET /work random mode,200,93
1779028800059,Load Users 1-33,POST /batch mixed tasks,200,66
1779028800060,Load Users 1-12,POST /batch mixed tasks,200,65
1779028800016,Load Users 1-30,POST /batch mixed tasks,200,110
1779028800101,Load Users 1-52,GET /work random mode,200,29
1779028799744,Load Users 1-13,POST /batch mixed tasks,200,406
1779028800089,Load Users 1-38,GET /work random mode,200,63
1779028800164,Load Users 1-56,GET /work random mode,200,3
