timestamp,thread,endpoint,status_code,latency_ms
1779035684769,Load Users 1-5,GET /work random mode,200,29
1779035684794,Load Users 1-8,GET /work random mode,200,30
1779035684769,Load Users 1-13,GET /work random mode,200,57
1779035684769,Load Users 1-9,GET /work random mode,200,69
1779035684804,Load Users 1-19,GET /work random mode,200,51
1779035684769,Load Users 1-11,GET /work random mode,200,96
1779035684863,Load Users 1-21,GET /work random mode,200,72
1779035684832,Load Users 1-20,GET /work random mode,200,118
1779035684945,Load Users 1-5,GET /work random mode,200,7
1779035684777,Load Users 1-15,POST /batch mixed tasks,200,206
1779035684769,Load Users 1-2,GET /work random mode,200,220
1779035684772,Load Users 1-7,POST /batch mixed tasks,200,226
1779035684994,Load Users 1-20,GET /work random mode,200,8
1779035684797,Load Users 1-14,POST /batch mixed tasks,200,215
1779035684978,Load Users 1-26,GET /work random mode,200,36
1779035684807,Load Users 1-17,POST /batch mixed tasks,200,212
1779035684769,Load Users 1-18,GET /work random mode,200,265
1779035684829,Load Users 1-22,POST /batch mixed tasks,200,210
1779035684927,Load Users 1-8,GET /work random mode,200,115
1779035684801,Load Users 1-10,GET /work random mode,200,255
1779035684769,Load Users 1-6,GET /work random mode,200,300
1779035685063,Load Users 1-31,GET /work random mode,200,8
1779035684992,Load Users 1-28,POST /batch mixed tasks,200,92
1779035685059,Load Users 1-2,GET /work random mode,200,45
1779035684921,Load Users 1-23,POST /batch mixed tasks,200,191
1779035684797,Load Users 1-1,POST /batch mixed tasks,200,315
1779035684895,Load Users 1-13,GET /work random mode,200,218
1779035685083,Load Users 1-8,GET /work random mode,200,34
1779035685006,Load Users 1-21,POST /batch mixed tasks,200,114
1779035684774,Load Users 1-16,POST /batch mixed tasks,200,360
1779035685125,Load Users 1-14,GET /work random mode,200,30
1779035684820,Load Users 1-4,GET /work random mode,200,336
1779035685135,Load Users 1-38,GET /work random mode,200,26
1779035685069,Load Users 1-18,POST /batch mixed tasks,200,96
1779035684980,Load Users 1-19,POST /batch mixed tasks,200,185
1779035685024,Load Users 1-29,POST /batch mixed tasks,200,146
1779035684951,Load Users 1-25,GET /work random mode,200,221
1779035685089,Load Users 1-10,GET /work random mode,200,85
1779035685186,Load Users 1-14,GET /work random mode,200,5
1779035685164,Load Users 1-36,GET /work random mode,200,29
1779035685046,Load Users 1-26,GET /work random mode,200,171
1779035685083,Load Users 1-30,POST /batch mixed tasks,200,140
1779035685240,Load Users 1-16,GET /work random mode,200,10
1779035684769,Load Users 1-3,POST /batch mixed tasks,200,487
1779035685255,Load Users 1-8,GET /work random mode,200,3
1779035685013,Load Users 1-27,POST /batch mixed tasks,200,246
1779035685240,Load Users 1-21,GET /work random mode,200,32
1779035685195,Load Users 1-40,GET /work random mode,200,84
1779035685029,Load Users 1-5,POST /batch mixed tasks,200,260
1779035685207,Load Users 1-18,GET /work random mode,200,92
1779035685180,Load Users 1-2,GET /work random mode,200,119
1779035685159,Load Users 1-22,POST /batch mixed tasks,200,146
1779035685150,Load Users 1-33,GET /work random mode,200,177
1779035685125,Load Users 1-7,POST /batch mixed tasks,200,204
1779035685051,Load Users 1-15,POST /batch mixed tasks,200,284
1779035684937,Load Users 1-9,GET /work random mode,200,429
1779035685372,Load Users 1-49,GET /work random mode,200,6
1779035685176,Load Users 1-13,GET /work random mode,200,202
1779035685320,Load Users 1-10,POST /batch mixed tasks,200,61
1779035685291,Load Users 1-38,GET /work random mode,200,104
1779035685320,Load Users 1-21,POST /batch mixed tasks,200,86
1779035684820,Load Users 1-12,POST /batch mixed tasks,200,588
1779035684913,Load Users 1-11,POST /batch mixed tasks,200,500
1779035685407,Load Users 1-18,GET /work random mode,200,10
1779035685218,Load Users 1-6,GET /work random mode,200,201
1779035685298,Load Users 1-16,GET /work random mode,200,126
1779035685110,Load Users 1-35,POST /batch mixed tasks,200,319
1779035685276,Load Users 1-14,GET /work random mode,200,171
1779035685319,Load Users 1-44,POST /batch mixed tasks,200,132
1779035685135,Load Users 1-17,POST /batch mixed tasks,200,323
1779035685224,Load Users 1-36,POST /batch mixed tasks,200,250
1779035685426,Load Users 1-47,POST /batch mixed tasks,200,52
1779035685328,Load Users 1-8,GET /work random mode,200,153
1779035685448,Load Users 1-53,GET /work random mode,200,36
1779035685436,Load Users 1-33,POST /batch mixed tasks,200,61
1779035685275,Load Users 1-29,POST /batch mixed tasks,200,226
1779035685240,Load Users 1-4,GET /work random mode,200,275
1779035685125,Load Users 1-34,POST /batch mixed tasks,200,401
1779035685479,Load Users 1-12,POST /batch mixed tasks,200,48
1779035685341,Load Users 1-22,POST /batch mixed tasks,200,186
1779035685522,Load Users 1-38,GET /work random mode,200,9
1779035685208,Load Users 1-39,GET /work random mode,200,324
1779035685130,Load Users 1-20,GET /work random mode,200,410
1779035685362,Load Users 1-30,POST /batch mixed tasks,200,182
1779035685235,Load Users 1-41,GET /work random mode,200,311
1779035685213,Load Users 1-31,POST /batch mixed tasks,200,341
1779035685232,Load Users 1-1,POST /batch mixed tasks,200,327
1779035685175,Load Users 1-28,POST /batch mixed tasks,200,386
1779035685350,Load Users 1-40,POST /batch mixed tasks,200,211
1779035685498,Load Users 1-51,GET /work random mode,200,93
1779035685311,Load Users 1-27,GET /work random mode,200,286
1779035685226,Load Users 1-23,POST /batch mixed tasks,200,378
1779035685576,Load Users 1-4,GET /work random mode,200,30
1779035685279,Load Users 1-25,POST /batch mixed tasks,200,347
