timestamp,thread,endpoint,status_code,latency_ms
1779028638988,Load Users 1-1,GET /work random mode,200,31
1779028639018,Load Users 1-5,GET /work random mode,200,17
1779028638988,Load Users 1-7,GET /work random mode,200,48
1779028639037,Load Users 1-9,GET /work random mode,200,11
1779028639043,Load Users 1-3,GET /work random mode,200,17
1779028639010,Load Users 1-8,POST /batch mixed tasks,200,57
1779028639013,Load Users 1-10,POST /batch mixed tasks,200,78
1779028639104,Load Users 1-27,GET /work random mode,200,8
1779028639095,Load Users 1-3,GET /work random mode,200,23
1779028638987,Load Users 1-2,POST /batch mixed tasks,200,176
1779028639162,Load Users 1-1,GET /work random mode,200,8
1779028639009,Load Users 1-14,POST /batch mixed tasks,200,187
1779028638988,Load Users 1-19,POST /batch mixed tasks,200,212
1779028639205,Load Users 1-10,GET /work random mode,200,10
1779028638988,Load Users 1-15,POST /batch mixed tasks,200,233
1779028639213,Load Users 1-2,GET /work random mode,200,10
1779028638988,Load Users 1-17,POST /batch mixed tasks,200,242
1779028639043,Load Users 1-4,POST /batch mixed tasks,200,190
1779028639005,Load Users 1-12,GET /work random mode,200,272
1779028639176,Load Users 1-28,GET /work random mode,200,120
1779028639133,Load Users 1-24,POST /batch mixed tasks,200,173
1779028638988,Load Users 1-13,POST /batch mixed tasks,200,323
1779028639272,Load Users 1-2,GET /work random mode,200,39
1779028639104,Load Users 1-23,GET /work random mode,200,211
1779028639035,Load Users 1-18,GET /work random mode,200,296
1779028639048,Load Users 1-11,POST /batch mixed tasks,200,284
1779028639332,Load Users 1-35,GET /work random mode,200,5
1779028639159,Load Users 1-25,POST /batch mixed tasks,200,208
1779028639077,Load Users 1-21,POST /batch mixed tasks,200,297
1779028639321,Load Users 1-34,POST /batch mixed tasks,200,70
1779028639174,Load Users 1-9,GET /work random mode,200,217
1779028639036,Load Users 1-6,POST /batch mixed tasks,200,357
1779028639385,Load Users 1-39,GET /work random mode,200,33
1779028638988,Load Users 1-16,POST /batch mixed tasks,200,436
