timestamp,sample,host_pkg_joules,host_pkg_watts,vm_cpu_share,vm_attributed_watts,vm_pid
2026-05-16T15:41:11Z,1,105,31,10,531000,0,010893,0,114714,8435
2026-05-16T15:41:21Z,2,98,32,9,832000,0,010750,0,105694,8435
2026-05-16T15:41:31Z,3,98,07,9,807000,0,010750,0,105425,8435
2026-05-16T15:41:41Z,4,97,82,9,782000,0,009786,0,095727,8435
2026-05-16T15:41:51Z,5,98,58,9,858000,0,010143,0,099990,8435
2026-05-16T15:42:01Z,6,97,46,9,746000,0,009929,0,096768,8435
2026-05-16T15:42:11Z,7,97,13,9,713000,0,010821,0,105104,8435
2026-05-16T15:42:21Z,8,97,87,9,787000,0,010286,0,100669,8435
2026-05-16T15:42:31Z,9,97,21,9,721000,0,010250,0,099640,8435
2026-05-16T15:42:41Z,10,97,87,9,787000,0,011071,0,108352,8435
2026-05-16T15:42:51Z,11,98,21,9,821000,0,010500,0,103121,8435
2026-05-16T15:43:01Z,12,97,75,9,775000,0,010179,0,099500,8435
2026-05-16T15:43:11Z,13,98,21,9,821000,0,010964,0,107677,8435
2026-05-16T15:43:21Z,14,97,57,9,757000,0,010321,0,100702,8435
2026-05-16T15:43:31Z,15,97,14,9,714000,0,009964,0,096790,8435
2026-05-16T15:43:41Z,16,98,03,9,803000,0,010179,0,099785,8435
2026-05-16T15:43:51Z,17,98,42,9,842000,0,010393,0,102288,8435
2026-05-16T15:44:02Z,18,97,41,9,741000,0,010286,0,100196,8435
2026-05-16T15:44:12Z,19,98,53,9,853000,0,011286,0,111201,8435
2026-05-16T15:44:22Z,20,97,85,9,785000,0,010286,0,100649,8435
2026-05-16T15:44:32Z,21,96,99,9,699000,0,009750,0,094565,8435
2026-05-16T15:44:42Z,22,97,31,9,731000,0,010107,0,098351,8435
2026-05-16T15:44:52Z,23,97,64,9,764000,0,010643,0,103918,8435
2026-05-16T15:45:02Z,24,97,40,9,740000,0,010607,0,103312,8435
2026-05-16T15:45:12Z,25,98,18,9,818000,0,011214,0,110099,8435
2026-05-16T15:45:22Z,26,97,45,9,745000,0,010357,0,100929,8435
2026-05-16T15:45:32Z,27,97,28,9,728000,0,010321,0,100403,8435
2026-05-16T15:45:42Z,28,97,35,9,735000,0,010179,0,099093,8435
2026-05-16T15:45:52Z,29,97,81,9,781000,0,010750,0,105146,8435
2026-05-16T15:46:02Z,30,97,44,9,744000,0,010536,0,102663,8435
